0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	2
96	2
97	2
98	2
99	2
100	2
101	2
102	2
103	2
104	2
105	2
106	2
107	2
108	2
109	2
110	2
111	2
112	2
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	2
122	2
123	2
124	2
125	2
126	2
127	2
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	2
136	2
137	2
138	2
139	2
140	2
141	2
142	2
143	2
144	2
145	2
146	2
147	2
148	2
149	2
150	2
151	2
152	2
153	2
154	2
155	2
156	2
157	2
158	2
159	2
160	2
161	2
162	2
163	2
164	2
165	2
166	2
167	2
168	2
169	2
170	2
171	2
172	2
173	2
174	2
175	2
176	2
177	2
178	2
179	2
180	2
181	2
182	2
183	2
184	2
185	2
186	2
187	2
188	2
189	2
190	2
191	2
192	2
193	2
194	2
195	2
196	2
197	2
198	2
199	2
200	3
201	3
202	3
203	3
204	3
205	3
206	3
207	3
208	3
209	3
210	3
211	3
212	3
213	3
214	3
215	3
216	3
217	3
218	3
219	3
220	3
221	3
222	3
223	3
224	3
225	3
226	3
227	3
228	3
229	3
230	3
231	3
232	3
233	3
234	3
235	3
236	3
237	3
238	3
239	3
240	3
241	3
242	3
243	3
244	3
245	3
246	3
247	3
248	3
249	3
250	3
251	3
252	3
253	3
254	3
255	3
256	3
257	3
258	3
259	3
260	3
261	3
262	3
263	3
264	3
265	3
266	3
267	3
268	3
269	3
270	3
271	3
272	3
273	3
274	3
275	3
276	3
277	3
278	3
279	3
280	3
281	3
282	3
283	3
284	3
285	3
286	3
287	3
288	3
289	3
290	3
291	3
292	3
293	3
294	3
295	3
296	3
297	3
298	3
299	3
300	3
301	3
302	3
303	3
304	3
305	3
306	3
307	3
308	3
309	3
310	3
311	3
312	3
313	3
314	3
315	3
316	3
317	3
318	3
319	3
320	3
321	3
322	3
323	3
324	3
325	3
326	3
327	3
328	3
329	4
330	4
331	4
332	4
333	4
334	4
335	4
336	4
337	4
338	4
339	4
340	4
341	4
342	4
343	4
344	4
345	4
346	4
347	4
348	4
349	4
350	4
351	4
352	4
353	4
354	4
355	4
356	4
357	4
358	4
359	4
360	4
361	4
362	4
363	4
364	4
365	4
366	4
367	4
368	4
369	4
370	4
371	4
372	4
373	4
374	4
375	4
376	4
377	4
378	4
379	4
380	4
381	4
382	4
383	4
384	4
385	4
386	4
387	4
388	4
389	4
390	4
391	4
392	4
393	4
394	4
395	4
396	4
397	4
398	4
399	4
400	4
401	4
402	4
403	4
404	4
405	4
406	4
407	4
408	4
409	4
410	4
411	4
412	4
413	4
414	4
415	4
416	4
417	4
418	4
419	4
420	4
421	4
422	4
423	4
424	4
425	4
426	4
427	4
428	4
429	4
430	4
431	4
432	4
433	4
434	4
435	4
436	4
437	4
438	4
439	4
440	4
441	4
442	4
443	4
444	4
445	4
446	4
447	4
448	4
449	4
450	4
451	4
452	4
453	4
454	4
455	4
456	4
457	4
458	4
459	4
460	4
461	4
462	4
463	4
464	4
465	4
466	4
467	4
468	4
469	4
470	4
471	4
472	4
473	4
474	4
475	4
476	4
477	5
478	5
479	5
480	5
481	5
482	5
483	5
484	5
485	5
486	5
487	5
488	5
489	5
490	5
491	5
492	5
493	5
494	5
495	5
496	5
497	5
498	5
499	5
500	5
501	5
502	5
503	5
504	5
505	5
506	5
507	5
508	5
509	5
510	5
511	5
512	5
513	5
514	5
515	5
516	5
517	5
518	5
519	5
520	5
521	5
522	5
523	5
524	5
525	5
526	5
527	5
528	5
529	5
530	5
531	5
532	5
533	5
534	5
535	5
536	5
537	5
538	5
539	5
540	5
541	5
542	5
543	5
544	5
545	5
546	5
547	5
548	5
549	5
550	5
551	5
552	5
553	5
554	5
555	5
556	5
557	5
558	5
559	5
560	5
561	5
562	5
563	5
564	5
565	5
566	5
567	5
568	5
569	5
570	5
571	5
572	5
573	5
574	5
575	5
576	5
577	5
578	5
579	5
580	5
581	5
582	5
583	5
584	5
585	5
586	5
587	5
588	5
589	5
590	5
591	5
592	5
593	5
594	5
595	5
596	5
597	5
598	5
599	5
600	5
601	5
602	5
603	5
604	5
605	5
606	5
607	5
608	5
609	5
610	5
611	5
612	5
613	5
614	5
615	5
616	5
617	5
618	5
619	5
620	5
621	6
622	6
623	6
624	6
625	6
626	6
627	6
628	6
629	6
630	6
631	6
632	6
633	6
634	6
635	6
636	6
637	6
638	6
639	6
640	6
641	6
642	6
643	6
644	6
645	6
646	6
647	6
648	6
649	6
650	6
651	6
652	6
653	6
654	6
655	6
656	6
657	6
658	6
659	6
660	6
661	6
662	6
663	6
664	6
665	6
666	6
667	6
668	6
669	6
670	6
671	6
672	6
673	6
674	6
675	6
676	6
677	6
678	6
679	6
680	6
681	6
682	6
683	6
684	6
685	6
686	6
687	6
688	6
689	6
690	6
691	6
692	6
693	6
694	6
695	6
696	6
697	6
698	6
699	6
700	6
701	6
702	6
703	6
704	6
705	6
706	6
707	6
708	6
709	6
710	6
711	6
712	6
713	6
714	6
715	6
716	6
717	6
718	6
719	6
720	6
721	6
722	6
723	6
724	6
725	6
726	6
727	6
728	6
729	6
730	6
731	6
732	6
733	6
734	6
735	6
736	6
737	6
738	6
739	6
740	6
741	6
742	6
743	7
744	7
745	7
746	7
747	7
748	7
749	7
750	7
751	7
752	7
753	7
754	7
755	7
756	7
757	7
758	7
759	7
760	7
761	7
762	7
763	7
764	7
765	7
766	7
767	7
768	7
769	7
770	7
771	7
772	7
773	7
774	7
775	7
776	7
777	7
778	7
779	7
780	7
781	7
782	7
783	7
784	7
785	7
786	7
787	7
788	7
789	7
790	7
791	7
792	7
793	7
794	7
795	7
796	7
797	7
798	7
799	7
800	7
801	7
802	7
803	7
804	7
805	7
806	7
807	7
808	7
809	7
810	7
811	7
812	7
813	7
